                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                 1.1557,                  2.414,                 1.1576,                 1.0264,                0.52238,                0.17656,                 0.1758,                0.10882,                0.48188,                0.15928,                0.15022,                0.07758,                 1.0481,                 2.4925,                0.84111,                0.99998,                0.00505,                0.00505,                0.00505
                    103,                 1.1498,                 2.4108,                 1.1571,                 1.0209,                 0.6441,                0.17207,                0.17866,                0.11154,                0.56326,                0.16708,                0.15491,                0.07995,                 1.0469,                 2.4979,                0.83713,                      1,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.1458,                 2.4274,                 1.1481,                 1.0213,                0.54971,                0.18928,                0.17759,                0.10991,                0.60468,                0.15286,                0.15433,                 0.0793,                 1.0466,                 2.4903,                0.83803,                 0.9978,               0.004951,               0.004951,               0.004951
                    105,                 1.1565,                 2.4039,                 1.1662,                 1.0242,                0.42565,                0.19207,                0.17961,                0.11149,                0.37986,                0.17393,                0.15636,                0.08009,                 1.0459,                 2.4891,                0.84168,                 0.9969,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.1486,                 2.4025,                 1.1487,                 1.0193,                0.66226,                0.15641,                0.17777,                0.11011,                0.65447,                0.13626,                0.15531,                0.07983,                 1.0419,                 2.4833,                0.84009,                0.99677,               0.004852,               0.004852,               0.004852
                    107,                 1.1543,                 2.4098,                 1.1499,                 1.0227,                0.61419,                0.18504,                0.18277,                0.11366,                0.57492,                0.16295,                0.15866,                0.08128,                 1.0428,                 2.4801,                0.84119,                0.99674,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.1411,                  2.409,                 1.1525,                 1.0206,                0.55119,                0.19286,                0.19415,                0.12072,                0.51275,                0.17475,                0.16643,                0.08609,                 1.0438,                 2.4725,                0.83735,                0.99677,               0.004753,               0.004753,               0.004753
                    109,                 1.1527,                 2.4152,                 1.1531,                 1.0175,                0.54098,                0.19463,                0.18549,                0.11548,                0.50653,                0.17457,                0.15931,                0.08296,                 1.0424,                 2.4759,                0.83493,                0.99739,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.1483,                 2.4076,                 1.1427,                 1.0233,                0.55069,                0.19235,                0.18342,                0.11415,                 0.5047,                0.17169,                0.15654,                0.08155,                 1.0408,                 2.4748,                0.83064,                0.99579,               0.004654,               0.004654,               0.004654
                    111,                 1.1409,                 2.3891,                 1.1501,                   1.02,                0.58691,                0.17558,                0.18388,                0.11593,                0.53527,                0.15829,                0.15802,                0.08186,                 1.0385,                 2.4713,                0.83175,                0.99511,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.1385,                 2.3935,                 1.1388,                 1.0191,                0.54885,                0.19067,                0.18669,                0.11783,                0.54647,                0.16486,                0.16157,                0.08378,                 1.0386,                 2.4657,                0.83206,                0.99555,               0.004555,               0.004555,               0.004555
                    113,                 1.1467,                  2.411,                 1.1384,                 1.0202,                0.57465,                 0.1971,                 0.1893,                0.11825,                0.55394,                0.16059,                0.16162,                0.08499,                 1.0396,                 2.4596,                0.83044,                0.99544,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.1421,                 2.3904,                 1.1432,                 1.0181,                0.47057,                 0.1791,                0.18751,                0.11761,                0.57223,                 0.1593,                0.16222,                 0.0864,                 1.0364,                 2.4578,                0.83064,                0.99338,               0.004456,               0.004456,               0.004456
                    115,                 1.1428,                 2.3983,                 1.1503,                 1.0197,                0.44159,                0.19595,                0.18551,                0.11539,                0.42807,                0.17923,                0.16254,                0.08476,                 1.0402,                 2.4638,                0.82906,                 0.9942,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.1342,                  2.392,                 1.1253,                 1.0131,                0.55379,                0.19865,                0.18514,                0.11431,                0.51452,                0.17635,                0.15878,                0.08229,                 1.0387,                 2.4597,                0.83172,                0.99369,               0.004357,               0.004357,               0.004357
                    117,                 1.1366,                 2.3899,                 1.1421,                 1.0168,                0.51336,                0.19207,                0.18314,                0.11384,                 0.5003,                0.17339,                0.16114,                0.08255,                 1.0388,                 2.4579,                  0.835,                0.99299,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.1353,                 2.3789,                 1.1407,                 1.0169,                0.52381,                0.19264,                0.18281,                0.11392,                0.49422,                0.17568,                0.15953,                0.08306,                 1.0379,                   2.45,                0.83162,                0.99309,               0.004258,               0.004258,               0.004258
                    119,                 1.1271,                 2.3797,                 1.1484,                 1.0171,                0.62792,                0.17737,                0.18232,                0.11379,                0.59592,                0.15384,                0.15768,                0.08256,                  1.033,                 2.4475,                0.82956,                0.99184,              0.0042085,              0.0042085,              0.0042085
                    120,                  1.137,                 2.3859,                 1.1341,                 1.0159,                0.55023,                0.18318,                0.18664,                0.11644,                0.52096,                0.17613,                 0.1602,                0.08407,                 1.0323,                 2.4464,                0.82847,                0.99164,               0.004159,               0.004159,               0.004159
                    121,                 1.1339,                 2.3839,                 1.1342,                 1.0151,                0.43866,                0.20202,                0.18922,                0.11719,                0.39764,                0.18018,                0.16366,                0.08489,                 1.0334,                 2.4466,                0.82453,                0.99219,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.1326,                 2.3797,                 1.1245,                 1.0126,                0.56079,                  0.189,                0.18892,                0.11752,                  0.522,                0.17047,                0.16574,                0.08561,                 1.0307,                 2.4396,                0.82281,                0.99079,                0.00406,                0.00406,                0.00406
                    123,                 1.1299,                 2.3723,                 1.1323,                 1.0127,                0.54936,                0.18266,                0.18861,                0.11893,                0.50707,                0.17746,                0.16543,                0.08693,                 1.0287,                 2.4432,                0.82288,                0.98962,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.1363,                 2.3782,                 1.1335,                  1.014,                0.53397,                0.19479,                0.18814,                0.11846,                0.48495,                 0.1819,                0.16308,                0.08616,                 1.0276,                 2.4465,                0.82216,                0.98913,               0.003961,               0.003961,               0.003961
                    125,                  1.126,                  2.359,                 1.1393,                 1.0149,                0.53082,                0.19429,                0.19146,                0.11979,                0.50309,                0.17765,                0.16799,                0.08759,                  1.027,                 2.4444,                0.82191,                0.98901,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.1151,                  2.341,                 1.1215,                 1.0118,                0.55276,                0.19901,                 0.1919,                0.12019,                 0.5177,                0.18361,                0.16784,                0.08713,                 1.0266,                 2.4443,                0.81993,                0.98942,               0.003862,               0.003862,               0.003862
                    127,                 1.1318,                 2.3614,                 1.1362,                 1.0157,                0.56384,                0.18331,                0.19133,                0.11959,                 0.5326,                0.16788,                0.16714,                0.08667,                 1.0261,                 2.4432,                0.81881,                0.98889,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.1196,                 2.3669,                 1.1072,                 1.0082,                0.56921,                0.18638,                0.19158,                0.11991,                0.53834,                0.16979,                0.16688,                0.08743,                 1.0242,                 2.4405,                0.81629,                 0.9882,               0.003763,               0.003763,               0.003763
                    129,                 1.1253,                 2.3592,                 1.1293,                 1.0149,                0.57907,                0.19431,                0.19195,                0.12027,                0.55887,                0.17046,                0.16581,                0.08669,                  1.025,                 2.4357,                0.81681,                0.98831,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.1203,                 2.3411,                 1.1144,                 1.0059,                0.57989,                0.18148,                0.19047,                0.11929,                 0.5155,                0.18408,                0.16558,                0.08642,                 1.0267,                  2.438,                0.81583,                0.98867,               0.003664,               0.003664,               0.003664
                    131,                 1.1204,                 2.3487,                  1.119,                 1.0094,                0.53235,                  0.201,                0.19073,                0.11922,                0.52053,                0.18163,                0.16533,                0.08574,                 1.0266,                 2.4398,                 0.8163,                0.98889,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.1107,                 2.3296,                 1.1152,                 1.0034,                0.55635,                0.19794,                0.19407,                0.12048,                0.55956,                0.18027,                0.16961,                0.08742,                 1.0274,                 2.4396,                0.81548,                0.98957,               0.003565,               0.003565,               0.003565
                    133,                 1.1185,                 2.3489,                 1.1117,                 1.0075,                 0.5391,                0.19799,                0.19172,                0.11983,                0.52264,                0.18575,                0.16857,                 0.0865,                 1.0278,                 2.4403,                0.81544,                0.98949,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.1079,                 2.3337,                 1.1162,                  1.009,                0.54565,                0.20324,                0.19347,                0.12167,                0.52562,                0.17991,                0.16843,                0.08815,                 1.0266,                 2.4389,                0.81492,                 0.9886,               0.003466,               0.003466,               0.003466
                    135,                 1.1212,                 2.3419,                 1.1182,                 1.0135,                0.54992,                0.20458,                0.19396,                0.12118,                0.54389,                0.18564,                0.16982,                0.08801,                 1.0261,                  2.436,                0.81504,                0.98866,              0.0034165,              0.0034165,              0.0034165
                    136,                  1.106,                 2.3241,                 1.1061,                 1.0028,                0.54736,                0.20375,                0.19446,                 0.1211,                0.53537,                0.18755,                0.16928,                0.08796,                 1.0244,                 2.4349,                0.81366,                0.98764,               0.003367,               0.003367,               0.003367
                    137,                 1.1151,                 2.3405,                 1.1297,                 1.0048,                0.54843,                0.20507,                0.19496,                0.12249,                0.53569,                0.19096,                0.16921,                0.08814,                 1.0233,                 2.4337,                0.81338,                0.98692,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.1041,                 2.3075,                 1.1038,                 1.0036,                0.54446,                0.20762,                0.19373,                0.12147,                0.52637,                0.18924,                0.16804,                0.08719,                 1.0216,                 2.4352,                0.81187,                0.98603,               0.003268,               0.003268,               0.003268
                    139,                 1.1083,                 2.3449,                 1.1099,                 1.0039,                0.56002,                0.19887,                0.19534,                0.12363,                0.55562,                0.17329,                0.16952,                 0.0884,                 1.0214,                 2.4333,                 0.8126,                0.98592,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.1105,                 2.3374,                 1.1021,                 1.0039,                0.57574,                0.20057,                0.19548,                0.12275,                0.54219,                0.18153,                0.17265,                0.08776,                 1.0219,                 2.4351,                0.81158,                0.98667,               0.003169,               0.003169,               0.003169
                    141,                 1.1025,                 2.3247,                 1.1203,                  1.002,                0.56249,                0.19857,                0.19634,                0.12297,                 0.5426,                0.18005,                0.16968,                0.08755,                 1.0202,                 2.4352,                0.81229,                0.98619,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.1046,                 2.3143,                 1.1189,                 1.0014,                0.55403,                0.20411,                0.19613,                0.12271,                0.54644,                0.18092,                0.17259,                0.08811,                  1.019,                 2.4346,                0.81157,                0.98495,                0.00307,                0.00307,                0.00307
                    143,                 1.1079,                 2.3299,                 1.1153,                 1.0054,                0.56519,                 0.2059,                0.19776,                0.12376,                0.53313,                0.18747,                0.17652,                0.08905,                 1.0172,                 2.4322,                0.81127,                0.98435,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.1095,                 2.3307,                 1.1075,                  1.003,                0.56411,                0.20632,                0.19826,                0.12439,                0.53316,                0.18702,                0.17249,                0.08895,                 1.0169,                 2.4302,                 0.8108,                0.98415,               0.002971,               0.002971,               0.002971
                    145,                 1.1021,                 2.3158,                 1.1104,                 1.0015,                0.57615,                0.19847,                0.19842,                0.12377,                 0.5278,                0.18705,                0.17236,                0.08842,                 1.0184,                  2.428,                0.81056,                0.98453,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.0933,                 2.3098,                 1.0898,                0.99939,                0.55057,                0.20256,                0.19964,                0.12546,                0.53343,                0.18456,                0.17268,                0.08935,                 1.0182,                 2.4262,                0.80882,                0.98432,               0.002872,               0.002872,               0.002872
                    147,                 1.0959,                 2.3107,                 1.0951,                 1.0003,                0.57085,                0.20695,                0.19916,                0.12492,                0.54331,                0.18845,                0.17187,                0.08887,                 1.0166,                 2.4284,                0.80689,                0.98328,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.0933,                 2.3035,                 1.0935,                0.99714,                0.57558,                0.20154,                0.19903,                0.12448,                0.55926,                0.17982,                0.17169,                0.08896,                 1.0159,                 2.4253,                0.80495,                0.98302,               0.002773,               0.002773,               0.002773
                    149,                 1.0962,                 2.3187,                 1.1034,                0.99933,                0.59693,                 0.2001,                0.20208,                0.12589,                0.56655,                0.18143,                0.17381,                0.09035,                 1.0155,                 2.4258,                0.80445,                0.98316,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.0891,                 2.2931,                 1.0845,                0.99695,                0.59792,                0.20453,                 0.2041,                0.12692,                0.55859,                 0.1845,                0.17459,                0.09051,                 1.0158,                 2.4256,                0.80312,                0.98325,               0.002674,               0.002674,               0.002674
                    151,                  1.093,                    2.3,                 1.0941,                0.99799,                0.59635,                0.19934,                0.20517,                0.12714,                0.55768,                0.17706,                0.17535,                0.09068,                 1.0151,                 2.4248,                 0.8022,                 0.9829,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.0958,                 2.3083,                 1.1451,                0.99983,                0.59724,                0.19802,                0.20567,                0.12684,                0.56958,                0.17519,                 0.1748,                0.09071,                 1.0145,                 2.4221,                0.80092,                0.98231,               0.002575,               0.002575,               0.002575
                    153,                 1.0896,                 2.3051,                 1.1006,                 1.0002,                0.59707,                 0.2017,                0.20481,                0.12656,                0.55929,                0.17779,                0.17494,                0.09029,                 1.0132,                 2.4195,                0.80169,                0.98206,              0.0025255,              0.0025255,              0.0025255
                    154,                 1.0879,                  2.291,                 1.0989,                0.99519,                0.59443,                0.20552,                 0.2062,                0.12712,                0.55324,                0.18352,                0.17606,                 0.0914,                 1.0127,                 2.4183,                0.80197,                0.98132,               0.002476,               0.002476,               0.002476
                    155,                 1.0845,                 2.3045,                 1.0951,                0.99418,                0.58401,                0.20686,                0.20644,                0.12688,                0.55221,                0.17827,                0.17639,                0.09107,                  1.012,                 2.4196,                0.80182,                0.98092,              0.0024265,              0.0024265,              0.0024265
                    156,                 1.0903,                  2.287,                 1.0851,                0.99676,                0.58865,                0.20951,                0.20546,                0.12668,                0.55449,                0.17791,                0.17547,                0.09095,                 1.0117,                 2.4146,                0.80048,                0.98065,               0.002377,               0.002377,               0.002377
                    157,                  1.089,                 2.3051,                 1.0899,                0.99579,                0.58706,                0.20186,                0.20442,                0.12687,                0.55958,                0.18087,                0.17554,                0.09096,                 1.0111,                 2.4138,                0.79966,                0.98076,              0.0023275,              0.0023275,              0.0023275
                    158,                 1.0886,                 2.2948,                 1.0919,                0.99543,                0.61065,                0.20529,                0.20506,                0.12735,                0.56004,                0.17961,                0.17575,                0.09134,                 1.0105,                 2.4152,                 0.7992,                0.98026,               0.002278,               0.002278,               0.002278
                    159,                 1.0823,                 2.2778,                 1.0967,                 0.9927,                0.61751,                0.20589,                0.20371,                0.12722,                0.58024,                0.18577,                0.17608,                0.09195,                   1.01,                 2.4168,                 0.7984,                0.98017,              0.0022285,              0.0022285,              0.0022285
                    160,                 1.0833,                  2.302,                 1.0816,                 0.9938,                0.61643,                0.20594,                 0.2057,                0.12749,                0.57724,                0.18479,                0.17613,                0.09193,                 1.0089,                  2.418,                 0.7978,                 0.9798,               0.002179,               0.002179,               0.002179
                    161,                 1.0743,                 2.2592,                 1.0807,                0.98666,                0.61359,                0.20468,                0.20672,                0.12921,                0.57427,                 0.1837,                0.17772,                0.09347,                 1.0087,                 2.4176,                0.79757,                0.97932,              0.0021295,              0.0021295,              0.0021295
                    162,                 1.0743,                 2.2668,                 1.0737,                0.99028,                0.60835,                0.20641,                0.20783,                0.12939,                0.56287,                0.18538,                0.17839,                0.09304,                 1.0083,                 2.4176,                0.79714,                0.97924,                0.00208,                0.00208,                0.00208
                    163,                 1.0816,                 2.2746,                 1.0733,                0.99275,                0.60281,                0.20677,                0.20671,                0.12821,                0.56258,                0.18615,                0.17674,                0.09203,                 1.0082,                 2.4178,                0.79688,                0.97906,              0.0020305,              0.0020305,              0.0020305
                    164,                 1.0771,                 2.2646,                 1.0762,                0.99151,                0.59773,                0.20728,                0.20822,                 0.1298,                0.56168,                0.18699,                0.17877,                0.09322,                 1.0074,                 2.4157,                0.79631,                0.97869,               0.001981,               0.001981,               0.001981
                    165,                 1.0736,                 2.2706,                 1.0709,                0.99186,                0.59425,                0.21124,                0.20799,                0.12964,                0.56207,                0.18583,                 0.1789,                0.09284,                 1.0071,                 2.4163,                0.79624,                0.97861,              0.0019315,              0.0019315,              0.0019315
                    166,                 1.0758,                  2.271,                 1.0853,                0.99017,                0.59272,                0.21271,                0.20694,                0.12903,                0.56536,                0.19021,                0.17805,                 0.0926,                 1.0069,                 2.4146,                0.79628,                0.97817,               0.001882,               0.001882,               0.001882
                    167,                 1.0666,                 2.2529,                 1.0636,                0.98752,                0.60462,                0.21184,                 0.2073,                0.12887,                0.56604,                0.19028,                0.17707,                0.09253,                 1.0067,                  2.414,                 0.7954,                0.97812,              0.0018325,              0.0018325,              0.0018325
                    168,                 1.0669,                 2.2346,                 1.0676,                0.99261,                0.61673,                0.21096,                0.20925,                0.13055,                0.57978,                0.18677,                0.17833,                0.09332,                 1.0069,                 2.4134,                0.79524,                0.97815,               0.001783,               0.001783,               0.001783
                    169,                 1.0751,                 2.2792,                  1.067,                0.98896,                0.60125,                0.21106,                 0.2095,                0.13133,                0.57301,                0.18908,                0.17939,                 0.0941,                 1.0064,                 2.4135,                0.79451,                0.97791,              0.0017335,              0.0017335,              0.0017335
                    170,                 1.0645,                 2.2638,                 1.0712,                0.98967,                 0.6099,                0.21126,                0.20881,                0.13116,                0.56778,                0.18981,                0.17957,                0.09382,                 1.0067,                  2.412,                0.79503,                0.97771,               0.001684,               0.001684,               0.001684
                    171,                 1.0549,                 2.2328,                 1.0566,                0.98228,                0.61617,                0.20793,                0.20874,                0.13147,                0.57895,                0.18656,                0.18016,                0.09392,                 1.0066,                 2.4104,                0.79416,                0.97763,              0.0016345,              0.0016345,              0.0016345
                    172,                 1.0578,                 2.2223,                  1.063,                0.98762,                0.59648,                 0.2074,                0.20968,                0.13171,                 0.5848,                0.18051,                0.18083,                0.09445,                 1.0063,                 2.4105,                0.79386,                0.97749,               0.001585,               0.001585,               0.001585
                    173,                  1.068,                 2.2463,                 1.0552,                0.98555,                0.59768,                0.20973,                0.21083,                 0.1321,                0.57744,                0.18038,                0.18127,                0.09461,                 1.0059,                 2.4109,                0.79308,                 0.9772,              0.0015355,              0.0015355,              0.0015355
                    174,                 1.0644,                  2.236,                 1.0726,                0.98589,                0.59361,                0.21028,                0.21123,                0.13181,                0.58234,                 0.1811,                0.18127,                0.09464,                 1.0057,                 2.4114,                 0.7929,                0.97712,               0.001486,               0.001486,               0.001486
                    175,                 1.0617,                 2.2347,                 1.0593,                 0.9825,                0.58428,                0.20838,                0.21056,                0.13147,                 0.5977,                0.17856,                0.18125,                0.09446,                 1.0056,                 2.4104,                0.79298,                0.97711,              0.0014365,              0.0014365,              0.0014365
                    176,                 1.0571,                 2.2283,                 1.0543,                0.98133,                 0.5927,                0.20691,                0.20985,                0.13136,                0.59672,                0.18118,                0.18057,                0.09471,                 1.0055,                 2.4104,                0.79247,                0.97712,               0.001387,               0.001387,               0.001387
                    177,                 1.0508,                 2.2136,                 1.0624,                0.98188,                0.58608,                 0.2087,                0.21181,                0.13197,                 0.5959,                0.18149,                0.18115,                 0.0951,                  1.005,                 2.4106,                0.79277,                0.97712,              0.0013375,              0.0013375,              0.0013375
                    178,                 1.0514,                 2.2231,                  1.047,                0.98249,                0.58966,                0.20894,                0.21221,                0.13194,                0.59214,                 0.1825,                0.18183,                0.09537,                 1.0047,                 2.4098,                0.79262,                0.97676,               0.001288,               0.001288,               0.001288
                    179,                  1.054,                 2.2165,                 1.0533,                0.98083,                0.58804,                0.21078,                0.21147,                 0.1316,                 0.5873,                0.18443,                 0.1812,                0.09478,                 1.0043,                 2.4087,                0.79259,                0.97667,              0.0012385,              0.0012385,              0.0012385
                    180,                 1.0504,                 2.2153,                 1.0649,                0.98073,                0.59838,                0.20768,                0.21169,                0.13139,                0.58594,                0.18276,                 0.1813,                0.09465,                 1.0042,                 2.4091,                0.79284,                0.97678,               0.001189,               0.001189,               0.001189
                    181,                 1.0455,                 2.2052,                 1.0584,                0.97758,                0.60945,                 0.2032,                0.21166,                0.13174,                0.58304,                0.18103,                0.18163,                 0.0951,                 1.0043,                 2.4091,                0.79261,                0.97679,              0.0011395,              0.0011395,              0.0011395
                    182,                 1.0473,                 2.2096,                 1.0524,                0.97913,                0.61344,                0.20177,                0.21142,                 0.1315,                0.57877,                0.17745,                0.18122,                0.09517,                 1.0042,                 2.4095,                0.79268,                0.97661,                0.00109,                0.00109,                0.00109
                    183,                 1.0458,                 2.2169,                  1.058,                 0.9806,                 0.6154,                0.20149,                0.21149,                0.13225,                0.58059,                0.17772,                0.18125,                0.09573,                 1.0038,                 2.4097,                0.79204,                0.97651,              0.0010405,              0.0010405,              0.0010405
                    184,                 1.0492,                 2.2015,                 1.0442,                0.98114,                0.62346,                 0.2029,                0.21258,                0.13236,                0.57947,                0.17818,                0.18158,                0.09549,                 1.0035,                 2.4104,                0.79209,                0.97638,               0.000991,               0.000991,               0.000991
                    185,                 1.0367,                 2.1814,                 1.0341,                0.97534,                0.61448,                 0.2021,                0.21238,                0.13264,                0.57782,                 0.1794,                0.18184,                0.09571,                 1.0035,                 2.4094,                0.79161,                0.97617,              0.0009415,              0.0009415,              0.0009415
                    186,                 1.0368,                 2.1797,                 1.0465,                0.97793,                0.61839,                0.20236,                 0.2131,                0.13312,                0.57961,                 0.1803,                0.18272,                0.09636,                 1.0032,                 2.4104,                 0.7918,                0.97603,               0.000892,               0.000892,               0.000892
                    187,                  1.039,                 2.1957,                 1.0506,                0.97428,                0.61473,                0.20072,                0.21229,                0.13263,                0.57896,                0.17709,                 0.1825,                0.09627,                 1.0031,                 2.4101,                0.79163,                0.97592,              0.0008425,              0.0008425,              0.0008425
                    188,                 1.0404,                 2.1945,                 1.0473,                0.97286,                0.60929,                0.19754,                0.21287,                0.13297,                0.57481,                0.17755,                0.18248,                0.09627,                 1.0028,                 2.4104,                 0.7915,                0.97571,               0.000793,               0.000793,               0.000793
                    189,                 1.0341,                  2.185,                 1.0463,                0.97205,                0.60698,                0.19746,                0.21307,                0.13285,                0.58858,                 0.1775,                0.18626,                0.09696,                 1.0025,                 2.4099,                0.79138,                0.97563,              0.0007435,              0.0007435,              0.0007435
                    190,                 1.0396,                 2.2036,                  1.046,                0.97478,                0.62186,                0.19745,                0.21258,                0.13252,                0.59104,                0.17717,                0.18616,                0.09694,                 1.0026,                 2.4095,                0.79157,                0.97561,               0.000694,               0.000694,               0.000694
                    191,                 1.0439,                  2.236,                 1.0701,                0.97204,                0.62657,                0.19696,                0.21265,                0.13259,                0.59226,                0.17675,                0.18607,                0.09671,                 1.0025,                 2.4094,                0.79226,                0.97543,              0.0006445,              0.0006445,              0.0006445
                    192,                 1.0361,                 2.2025,                 1.0603,                0.96995,                0.62778,                0.19702,                0.21308,                0.13265,                0.59403,                0.17475,                0.18662,                0.09684,                 1.0026,                 2.4102,                 0.7929,                0.97535,               0.000595,               0.000595,               0.000595
                    193,                 1.0351,                 2.2039,                 1.0379,                0.96624,                0.62543,                 0.1972,                0.21305,                0.13274,                0.59933,                0.17292,                0.18664,                0.09718,                 1.0024,                 2.4097,                0.79324,                 0.9753,              0.0005455,              0.0005455,              0.0005455
                    194,                 1.0279,                 2.1916,                 1.0482,                0.96601,                0.59968,                0.20888,                0.21246,                0.13263,                0.59582,                0.17287,                0.18622,                0.09737,                 1.0021,                 2.4098,                0.79391,                0.97515,               0.000496,               0.000496,               0.000496
                    195,                 1.0321,                 2.2034,                 1.0527,                0.96909,                0.59816,                0.20964,                0.21261,                0.13255,                0.59839,                0.17331,                0.18594,                0.09726,                  1.002,                 2.4096,                 0.7943,                0.97511,              0.0004465,              0.0004465,              0.0004465
                    196,                 1.0213,                 2.1831,                  1.041,                0.96125,                0.59761,                0.20952,                0.21252,                0.13253,                0.59806,                0.17362,                0.18606,                 0.0972,                 1.0023,                 2.4103,                0.79474,                0.97517,               0.000397,               0.000397,               0.000397
                    197,                 1.0222,                 2.1797,                 1.0373,                0.96294,                0.59618,                0.21044,                0.21261,                0.13276,                0.59823,                0.17457,                0.18659,                0.09727,                 1.0023,                 2.4104,                0.79487,                 0.9751,              0.0003475,              0.0003475,              0.0003475
                    198,                 1.0252,                   2.17,                 1.0458,                0.96769,                0.59796,                0.21056,                0.21351,                0.13315,                0.60179,                 0.1731,                0.18742,                0.09752,                 1.0022,                  2.411,                 0.7951,                0.97516,               0.000298,               0.000298,               0.000298
                    199,                 1.0171,                 2.1652,                 1.2085,                0.95943,                0.59962,                 0.2099,                0.21382,                 0.1334,                0.60246,                0.17339,                0.18767,                0.09765,                 1.0022,                 2.4108,                0.79526,                0.97509,              0.0002485,              0.0002485,              0.0002485
                    200,                 1.0125,                 2.1701,                 1.0242,                0.95977,                0.60201,                0.20919,                0.21445,                0.13363,                0.60456,                0.17264,                0.18775,                0.09784,                 1.0021,                 2.4121,                0.79531,                0.97516,               0.000199,               0.000199,               0.000199
